@area,可住地面積１k�F当たり人口密度,昼夜間人口比率,外国人人口（人口１０万人当たり）,１５歳未満人口割合,１５〜６４歳人口割合,６５歳以上人口割合,未婚者割合（15歳以上人口）,人口増減率,転入超過率,転入率,転出率,核家族世帯割合,高齢夫婦のみの世帯の割合,高齢単身世帯の割合,総面積（都道府県面積に占める割合）,可住地面積割合,商業年間商品販売額［卸売業＋小売業］（従業者１人当たり）,商業年間商品販売額［卸売業＋小売業］（事業所当たり）,課税対象所得（納税義務者１人当たり）,標準財政規模（市町村財政）,小学校数（可住地面積100k�F当たり）,中学校数（可住地面積100k�F当たり）,高等学校数（可住地面積100k�F当たり）,就業者比率,第１次産業就業者比率（対就業者）,第２次産業就業者比率（対就業者）,第３次産業就業者比率（対就業者）,第２次産業及び第３次産業就業者比率（対就業者）,完全失業率,他市区町村への通勤者比率,他市区町村からの通勤者比率,高齢就業者割合［６５歳以上］,公民館数（人口100万人当たり）,図書館数（人口100万人当たり）,持ち家比率,空き家比率（対総住宅数）,１住宅当たりの延べ面積,小売店数（事業所・企業統計調査結果）（人口千人当たり）,飲食店数（事業所・企業統計調査結果）（人口千人当たり）,大型小売店数（事業所・企業統計調査結果）（人口10万人当たり）,百貨店数（事業所・企業統計調査結果）（人口10万人当たり）,一般病院数（人口10万人当たり）,一般診療所数（人口10万人当たり）,一般病院数（可住地面積100k�F当たり）,一般診療所数（可住地面積100k�F当たり）,介護老人福祉施設（65歳以上人口10万人当たり）
21383,812.3,88.7,793.1,14.845,58.867,26.105,24.0831,-3.4,0.41,3.04,2.64,61.78,12.78,6.03,0.17,100,3431.5,275,2922.35,3957846.667,16.52,11.01,0,96.338,3.14,34.69,59.01,93.7,3.7,63.5,49.1,24.85,67.8,67.8,,,,4.41,2.135,10.17,0,0,74.6,0,60.6,51.9
21401,297.5,97.3,446.4,11.115,53.69,35.19,21.33731,-9.59,-0.8,1.89,2.69,55.3,16.67,13.29,7.56,9.066666667,1729.9,73.8,2779.233333,9756521,11.01,6.88,1.373333333,96.925,6.8,34.49,57.25,91.75,3.1,46.8,44.8,24.53,674.35,139.5,89.6,22.29,137.39,10.255,3.905,0,0,4.7,107,1.4,30.84,52.9
21403,816.9,79.5,797.3,14.719,59.408,25.766,23.78275,-1.7,-0.31,2.31,2.62,62.75,12.68,7.03,0.32,83.9,1946.8,131.1,2847.233333,4804077.667,24.39333333,10.45666667,0,96.749,6.14,33.85,57.73,91.58,3.3,61.8,29.7,27.7,149.25,21.3,95.3,8.51,145.8,6.69,2.645,10.66,4.26,0,59.7,0,46.7,16.5
21404,1050.8,86.1,1141.8,14.638,58.722,26.603,24.16747,-2.53,-0.14,2.41,2.55,60.1,12.76,7.7,0.37,59.7,2259.5,141.3,2852.516667,5424392.667,21.57333333,4.313333333,4.313333333,96.579,3.81,37.76,55.69,93.45,3.4,57.9,34.8,23.13,287.5,41.1,85.7,11.8,145.3,6.345,2.69,8.21,0,4.1,32.9,4.3,32.78,15.4
21421,3507.5,79.7,2410.7,14.844,62.981,22.17,27.27273,-1.23,-0.56,4.2,4.76,60.93,10.66,8.9,0.05,100,2023.3,161.5,3124.633333,4160204.667,57.92,19.31,19.31,94.294,1.52,27.67,70.5,98.18,5.7,73,36,23.83,27.5,55,64.2,13.95,104.81,9.36,6.74,11.01,5.5,0,121.1,0,420.84,24.8
21501,1000.2,96.3,5974.2,12.692,62.265,24.628,27.57982,-1.9,-0.5,3.79,4.29,56.38,10.66,7.25,0.12,63.83333333,2805.6,244.9,2820.65,2201734.333,12.18,12.18,0,97.187,2.94,40.48,48.45,88.93,2.8,62.5,58.6,28.42,121.9,0,,,,4.635,2.805,6.095,0,0,73.2,0,73.08,49.5
21502,541.2,95.1,1905.1,13.264,57.477,29.224,22.73671,0.87,0.4,3.34,2.95,58.16,13.65,6.55,0.16,61.1,1075.6,80.2,2783.35,1938376.667,9.73,9.73,0,96.812,5.91,41.63,51.01,92.64,3.2,64.1,60.5,29.58,539.2,0,,,,6.2,3.06,8.985,0,0,53.9,0,31.14,0
21503,833.8,83.4,1118,12.925,57.017,29.842,23.08562,-3.74,0.22,2.8,2.59,61.72,14.99,9.65,0.39,30.23333333,1642.4,86.3,2852.833333,3049990.667,24.09,8.033333333,0,97.232,2.6,40.02,56.17,96.18,2.8,63.4,39,22.64,196.1,0,,,,9.66,2.5,4.905,4.905,0,68.6,0,56.3,32.9
21504,426.9,82.1,516,8.798,49.381,41.796,18.15864,-13.56,-0.9,2.04,2.94,49.89,19.29,14.65,0.85,10,1039.9,40.2,2665.483333,2016591.333,22.03,22.03,0,96.545,6.34,40.4,52.39,92.79,3.5,56.2,25.5,22.35,258,0,,,,10.065,3.35,0,0,0,103.2,0,44.1,0
21505,428.7,93,408.1,10.393,52.952,36.601,21.08251,-8.45,-0.73,1.76,2.48,58.6,18.74,13.98,1.21,20.06666667,1732.6,75.2,2800.833333,3812638,19.36,7.746666667,3.87,96.996,3.32,42.18,53.65,95.83,3,50.6,38.9,22.42,408.05,0,,,,9.385,3.125,0,0,9.1,99.8,3.9,42.62,24.8
21506,303.4,93.3,750.7,9.295,47.736,42.969,16.48929,-11.94,-1.58,1.88,3.47,46.59,19.11,14.69,2.24,11.73333333,1406,56.5,2486.883333,3666897.667,17.94,10.76333333,0,97.747,10.61,42.54,46.83,89.37,2.3,24.3,16.1,27.12,595.8,119.2,,,,11.08,3.34,0,0,11.9,59.6,3.6,17.98,27.7
21507,258.1,92,663.4,10.792,47.059,42.149,12.98959,-10.06,-1.72,2.17,3.89,49.75,20.07,14.41,0.82,10.1,1275,57.1,2467.883333,1527422.667,11.36,11.36,0,98.188,17.98,36.84,45.18,82.02,1.8,26.3,15.2,35.57,442.3,0,,,,10.835,3.76,0,0,0,88.5,0,22.74,0
21521,785.7,92.7,1849.7,12.203,59.08,28.447,24.19722,-3.79,-0.26,3.11,3.37,61.53,13.85,9.04,0.53,40.5,1863.3,127.9,2774.1,4537845,13.06666667,13.06666667,8.713333333,96.972,2.2,38.93,55.9,94.83,3,59.3,44.3,23.99,220.9,55.2,87.1,7.55,126.5,7.895,3.23,5.52,5.52,5.5,60.7,4.36,47.02,19.4
21604,20.3,103,1367.3,14.295,53.947,31.759,18.85424,-7.16,0.5,5.47,4.97,44.75,12.5,12.14,3.36,23.43333333,1554.1,41.2,2866.45,1707002.667,0.615,0.615,0,99.692,2.26,21.3,76.44,97.74,0.3,4.4,15,46.38,0,0,,,,26.105,27.345,0,0,0,186.5,0,3.62,0
22100,2065.3,103,990.9,12.099,58.932,28.402,26.7977,-1.56,-0.17,3.31,3.48,56.73,11.68,10.93,18.15,23.33333333,4797.9,370,3270.566667,179452247.3,27.61,17.29666667,8.19,95.714,2.58,25.19,67.94,93.13,4.3,28.1,32.6,24.37,0,18.4,62,14.38,93.89,9.635,5.32,16.595,1.205,3.4,76.5,7.24,163.86,16
22101,1744.5,109.8,806,12.262,58.101,29.241,26.02578,-0.7,0.01,3.46,3.46,58.6,12.39,11.66,13.80833333,12.43333333,4500.3,329.9,,,30.8,19.53666667,12.02333333,95.786,2.67,21.05,71.91,92.96,4.2,27.4,40.4,25.1,0,27.6,63.3,14.79,94.29,12.345,7.03,18.535,1.185,5.1,90.3,9.68,171.26,14.8
22102,3896.9,100.4,1367.6,12.48,61.465,25.201,28.57238,-0.3,-0.16,4.24,4.4,54.17,10.06,9.43,0.94,74.6,5842.5,557.7,,,33.03666667,20.18666667,7.34,95.717,1.75,23.85,69.16,93.01,4.3,33.9,35.7,24.45,0,14.1,52.7,14.2,85.39,7.215,3.745,19.535,1.645,2.8,73,11,286.3,14.9
22103,1689.2,98.1,852.4,11.589,57.562,30.357,26.06621,-3.55,-0.35,2.32,2.68,57.18,12.49,11.61,3.41,53.46666667,3855.4,252.4,,,22.58333333,14.11666667,4.943333333,95.634,3.24,30.84,62.58,93.41,4.4,23.6,21.6,23.56,0,12.6,69.7,14.12,101.53,8.895,4.905,11.925,0.84,2.1,64.9,3.5,110.12,17.9
22130,1641.3,99.3,2060.1,13.46,59.329,26.11,25.82373,-0.36,-0.04,3.95,3.99,56.72,11.01,8.81,20.03,31.26666667,4908.2,375.2,3260.466667,200002215,20.46666667,11.91,5.821666667,96.028,3.87,33.5,59.94,93.44,4,43.3,41.4,24.37,0,28.8,64.8,12.99,101,8.12,4.48,14.035,1.255,3.5,80.8,5.74,132.62,22.1
22131,5555.5,106.8,2755.6,12.438,60.879,24.381,28.29884,-0.43,-0.13,4.68,4.82,51.67,9.85,10.33,0.57,96.6,6081.1,443.5,,,61.85833333,44.35,25.68,95.729,0.76,29.18,66.39,95.57,4.3,36.5,44.9,23.93,0,25.3,53.2,13.41,85.42,9.41,8.125,15.58,1.05,2.1,100.7,12.62,552.42,12.1
22132,2797.7,98.8,1917.5,14.406,60.026,24.449,25.26297,1.54,-0.08,4.13,4.21,58.17,10.56,7.71,0.6,99.5,4915.9,439.1,,,28.23666667,17.37666667,4.343333333,96.177,1.68,34.98,60.3,95.29,3.8,47.7,48.3,23.5,0,15.6,64.6,11.2,101.99,8.715,3.6,18.28,1.56,3.9,70.8,10.84,198.54,15.9
22133,1455.8,90.3,1691,14.516,58.799,26.42,24.6302,-2.02,-0.31,3.49,3.8,62.31,11.83,7.98,1.47,66.63333333,5378.1,439.4,,,14.4,9.163333333,5.236666667,96.407,7.15,33.46,57.34,90.8,3.6,47.6,31,25.23,0,26.9,74.6,11.98,116.73,7.385,2.79,11.225,1.8,4.5,72.7,6.24,107.06,37.4
22134,2245,97.3,2699.5,13.403,59.566,26.035,26.17123,-1.48,0.09,4,3.9,58.71,11.15,8.26,0.6,95.9,4660.9,433.8,,,20.03,13.35,4.45,95.531,2.49,37.39,57.34,94.73,4.5,49.2,47.3,23,0,19.8,64.9,13.21,97.82,5.62,2.25,10.905,0,3,62.5,6.26,142.42,19
22135,706,102.9,1103,13.226,58.351,28.146,24.98569,-1.18,0.06,3.29,3.24,58.08,11.42,7.24,3.8,44.93333333,2639.3,172.8,,,12.79,6.02,3.258333333,96.518,11.1,32.96,54.21,87.17,3.5,38.5,40.6,29.15,0,32.1,73.9,15.09,113.76,7.3,3,14.96,1.07,3.2,85.5,2.3,60.96,41.8
22136,1805.3,92,1597.5,15.454,58.911,25.312,23.73314,5.26,0.84,3.62,2.78,61.41,11.07,6.25,0.858333333,80.3,3066.6,207.8,,,20.60333333,9.363333333,3.75,96.289,3.67,38.44,55.93,94.37,3.7,48.5,34,23.68,0,10.4,73.6,8.29,113.98,7.535,2.81,13.555,2.61,5.2,62.6,9.34,113.94,12.4
22137,334.9,95.1,861.6,8.18,49.729,42.067,21.69251,-10.79,-1.6,2.1,3.7,54.59,19.2,15.95,12.13833333,9.6,1310,44.4,,,13.45,5.53,3.32,95.579,7.93,34.24,57.16,91.39,4.4,40.4,29.6,20.81,0,198.1,86.9,25.19,121.41,10.88,3.12,3.3,0,6.6,102.3,2.2,33.2,31.4
22203,2117.5,107,1468.1,11.444,58.947,29.175,25.88655,-3.3,-0.46,3.1,3.57,55.18,11.68,11.61,2.4,49.73333333,5136.9,395.7,3196.2,40750724.33,26.88,20.42666667,11.83,95.331,2.6,29.68,62.76,92.44,4.7,26.7,37.6,23.73,0,10.2,62.9,15.78,96.55,9.41,6.115,12.27,1.275,4.1,78.7,8.64,164.62,19.3
22205,1637.3,106.2,729.8,7.101,48.149,44.593,26.24812,-5.22,0.4,4.98,4.58,44.1,15.45,26.78,0.79,37.76666667,2472.2,124.2,3087.15,10016877.33,34.29666667,17.14666667,4.286666667,91.293,1.6,12.34,85.23,97.58,8.7,22,39.5,23.38,79.9,26.6,64.8,52.71,81.44,13.465,13.015,6.66,0,10.7,95.9,19.68,150.34,11.9
22206,2877.8,97,894.2,12.919,59.803,26.685,25.62625,-1.6,-0.16,3.72,3.88,57.7,12.42,10.33,0.8,61.7,2976.5,193.7,3396.133333,20892379.67,36.61,20.92,10.46,96.031,2.28,26.77,67.65,94.42,4,48.6,38.7,23.71,36.3,18.2,61.2,14.45,94.29,7.72,7.275,11.355,0.91,4.5,80.9,13.1,233.26,23.8
22207,930.3,95.4,1036.2,13.521,59.107,26.704,24.00644,-0.93,-0.2,2.4,2.6,58.29,11.34,8.85,5,36.23333333,2336.7,148.9,2978.216667,26118801.33,16.29333333,9.92,3.546666667,96.129,3.44,40.75,52.33,93.08,3.9,26.1,17.8,23.52,61.2,22.9,73.9,11.77,111.73,8.465,4.955,9.94,1.145,3.1,68.1,2.52,63.62,17.2
22208,1242.4,96.5,503.3,9.992,49.527,39.157,21.35027,-4.33,0.02,3.18,3.16,55.53,18.26,18.21,1.6,44.43333333,2358.5,133.9,2597.25,15329917.67,18.14,9.07,5.443333333,95.823,2.56,12.86,80.3,93.16,4.2,14.8,9.6,23.11,29.3,14.6,71.9,39.32,102.97,12.555,9.04,14.63,1.46,4.4,84.9,5.44,103.04,18.7
22209,924.1,93.2,863.3,13.024,57.274,29.395,24.09238,-2.16,-0.13,2.32,2.45,58.79,12.45,8.76,4.06,33.93333333,2644.2,168.1,2892.416667,21785062.67,16.81,7.473333333,4.67,96.3,6.52,36.29,56.04,92.34,3.7,37.6,25.4,27.73,30.6,35.7,77.2,11.46,118.87,8.96,4.095,14.78,1.02,1,66.3,0.9,61.68,24.3
22210,2006,99.3,1429.6,13.389,59.611,25.832,24.3056,-2.22,-0.23,2.26,2.48,58.95,11.02,8.29,3.15,51,4264.5,299.6,3157.883333,49695818.67,21.60666667,13.61,4.803333333,95.944,1.95,37.95,56.95,94.9,4.1,21,22.3,21.96,0,16.1,68.8,13.26,104.93,8.33,4.995,14.695,1.01,4,70,8.04,140.8,17.1
22211,1225.6,103,3154.7,13.664,59.748,26.141,25.41651,-0.84,-0.04,2.64,2.68,57.63,10.96,7.55,2.1,83.43333333,3174.3,220.8,3005.216667,38880248,16.25833333,8.066666667,3.666666667,96.381,3.92,39.57,52.54,92.11,3.6,33.5,40.6,25.23,0,26.9,69.6,12.14,109.84,7.45,3.355,14.055,0.6,3.6,67.6,4.54,84.92,29.7
22212,2099.4,93.8,1872.2,13.208,58.683,27.712,25.23375,-2.64,-0.41,2.32,2.73,58.76,11.82,8.71,0.9,94.5,3740.7,251.5,2944.333333,27339282.33,19.57,13.55,6.02,96.145,2.9,35.69,58.71,94.4,3.9,39,30.2,24.25,64.5,14.3,74.4,12.23,109.29,8.335,4.54,13.62,1.075,2.9,58.8,6,121.6,18.1
22213,753.2,101.1,2467.7,14.014,60.244,25.389,24.69414,-1.51,-0.13,2.91,3.05,56.85,10.36,6.53,3.42,57.5,2903.1,197,3040.366667,26719748.33,14.41333333,5.9,2.623333333,95.874,6.94,39.94,52.18,92.12,4.1,34.4,38.5,26.98,43.6,26.2,67.6,13,115.22,7.93,4.52,14.835,0.87,2.6,70.7,1.86,52.54,27.5
22214,1415,91.6,828.7,13.442,58.529,27.682,23.85938,1.02,0.17,3.02,2.84,62.19,13.24,8.08,2.498333333,52.3,3650.6,265.4,3092.25,28152907.67,16.75,11.82,5.91,96.634,3.55,32.15,61.9,94.04,3.4,44.4,28.9,24.77,38.3,20.9,75.5,11.83,110.43,8.37,4.335,17.755,1.39,2.8,67.5,3.9,97.74,15.1
22215,1042,98.7,1665.6,14.754,61.519,22.984,26.65801,-1.07,-0.12,4.78,4.89,56.64,9.6,7.06,2.51,43.46666667,2774.9,235.6,3139.333333,18104151.33,12.99666667,7.086666667,3.543333333,96.74,2.58,28.4,66.41,94.81,3.3,28,27.9,24.87,0,11.4,64,16.59,103.05,9.475,5.695,21.575,0,9.1,51.1,9.44,53.16,24.7
22216,997.2,98,2768.4,15.155,61.391,22.144,25.24986,1.11,-0.01,3.18,3.18,56.05,8.8,5.98,1.39,79.4,3930.2,315.7,3003.966667,19083311.33,13.95,4.65,2.32,96.528,4.28,40.35,52.64,92.99,3.5,45.8,43.1,25.36,81.6,23.3,65,16.09,105.1,6.885,3.945,13.405,2.915,2.3,65.3,2.3,66.72,31.6
22219,906.1,104.4,676.4,9.749,50.873,38.611,22.10278,-8.38,-0.92,3.18,4.1,51.9,15.5,17.57,1.341666667,24.25,2042.9,99.5,2538.85,6045045,27.61333333,15.77833333,3.941666667,94.409,5.43,12.91,80.31,93.22,5.6,16.1,23.2,22.59,261.8,43.6,70.4,28.24,102.72,18.13,11.65,15.275,0,8.7,109.1,8.66,93.08,22.6
22220,1209.3,106.1,1115,14.548,61.528,23.483,24.75889,-3.32,-0.57,4.15,4.72,56.55,10.54,6.73,1.78,31.86666667,11697.2,1316.1,3264.466667,12175085.67,20.45333333,13.63333333,4.543333333,96.453,2.12,39.17,56.14,95.31,3.5,42.2,58.1,22.15,19,37.9,60.4,17.81,101.04,5.66,3.165,12.325,0,3.8,68.3,4.54,79.14,24.2
22221,1209.1,111.5,3761.6,13.514,60.591,25.22,26.99706,-0.53,-0.32,3.32,3.64,56.34,10.85,7.29,1.11,57.16666667,2966.3,191.1,3124.516667,14006458,12.11666667,10.09666667,4.04,96.85,4.96,46.8,45.18,91.98,3.2,28.8,54,25.69,8.35,33.5,70.9,13.68,111.77,7.08,3.155,9.2,0,3.3,70.2,4,85.26,26.5
22222,487,94.5,466.2,9.366,52.652,37.526,22.3078,-8.44,-0.78,2.88,3.67,53.53,15.61,14.31,4.68,18.43333333,1716.8,94.3,2558.066667,10155076.33,9.953333333,5.48,2.983333333,96.476,7.58,22.4,68.27,90.68,3.5,33.2,23.6,27.13,79.85,127.7,85.6,35.77,119.43,11.16,5.51,15.965,0,16,54.3,7.5,25.76,42.5
22223,663.1,97,2041.3,12.803,58.748,26.911,23.75508,-6.12,-0.78,2.53,3.32,48.81,8.86,6.95,0.84,74.96666667,2020.2,128.1,2838.95,9318289.333,10.17333333,4.07,2.033333333,96.845,8.71,38.87,50.82,89.69,3.2,35.7,34.2,30.44,245.6,30.7,68.6,17.16,125.24,8.18,5.215,12.28,0,3.1,49.1,2,32.96,34.2
22224,650.4,95,4676.8,14.445,60.253,24.981,24.41758,-0.59,0,3.03,3.02,54.17,9.72,6.2,1.21,76.3,2633.9,187.3,2845.966667,11392624.33,12.52,5.56,4.17,97.086,9.88,41.24,46.95,88.19,2.9,46.1,35.9,30.65,21.4,42.8,73.2,15.39,118.67,7.645,3.365,11.76,0,2.1,62,1.4,40.86,34.2
22225,1133.8,95.2,780.9,12.23,56.766,30.711,24.01033,-2.27,0.22,3.51,3.29,56.13,12.93,11.73,1.22,44.96666667,2281.1,129.9,2904.9,11608150.33,14.10333333,7.046666667,4.703333333,96.148,5.97,25.17,66.33,91.5,3.9,44.6,35.6,25.34,83.1,62.3,68,26.66,106.73,8.215,6.155,11.42,2.08,12.5,60.2,14.1,68.16,20.3
22226,578.7,110.5,2232.9,12.365,58.588,28.843,23.89628,-7.08,-0.82,2.32,3.14,51.96,9.69,7.61,1.44,70.63333333,2578.3,167.8,2766.75,12319243,12.04833333,3.803333333,2.533333333,96.808,13.1,39.22,46.9,86.12,3.2,34.2,53.9,34.06,54.9,65.9,77,17.37,125.95,11.32,4.225,12.075,2.2,2.2,79,1.3,44.38,30.4
22301,621.3,96.4,388.1,8.436,49.16,42.364,22.25519,-10.24,-0.63,3.61,4.25,48.55,16.78,19.55,1,26.18333333,1750.7,70.3,2333.683333,3516773.667,13.08833333,9.816666667,4.905,96.506,8.17,11.08,80.44,91.53,3.5,25.4,19.2,27.88,0,79.2,,,,11.805,7.01,7.92,0,15.8,55.4,9.8,34.34,18.7
22302,425.3,93.5,397.1,10.859,49.295,39.847,20.67906,-8.69,-0.47,2.96,3.42,54.12,16.74,16.91,1.291666667,18.23333333,1450.1,56.3,2512.266667,2474487.333,16.355,5.451666667,0,96.772,13.04,13.51,73.35,86.85,3.2,32,24.5,30.96,273.9,136.9,,,,15.885,8.15,13.69,0,13.7,109.5,5.5,41.72,34.4
22304,346.6,93.5,351.9,9.667,46.41,43.923,20.30661,-10.42,-0.09,3.19,3.28,53.5,18.26,19.46,1.411666667,22.46666667,1309.5,50.8,2314.1,3137625.333,12.155,8.101666667,4.055,95.389,9.5,12.93,77.18,90.11,4.6,31.8,19.3,21.47,0,117.3,,,,13.26,5.1,11.73,0,0,105.6,0,32.4,26.7
22305,532.5,94.8,292.5,9.171,47.652,43.133,18.8731,-10.66,-0.7,2.43,3.13,52.33,19.15,18.87,1.1,15.83333333,1389.3,56.2,2386.6,2384025.333,7.428333333,7.428333333,7.428333333,95.978,7.1,16.99,75.18,92.16,4,32.7,18.7,24.58,0,146.3,,,,18.28,7.825,14.63,0,0,87.8,0,40.34,33.9
22306,650.9,98.1,801.6,8.088,44.462,47.437,18.38731,-13.04,-1.21,1.91,3.12,53.37,21.41,20.59,1.36,11.93333333,1546.2,64.6,2315.383333,3497441,23.80666667,15.87,0,94.983,5.23,18.89,75.8,94.69,5,23.8,24.2,22.68,242.9,121.4,,,,15.97,7.65,12.14,0,12.1,60.7,7.9,39.62,51.2
22325,1287.6,80.2,695.7,12.512,57.319,30.044,23.40348,-2.36,-0.1,3.67,3.77,63.01,14.99,9.96,0.84,44.96666667,2430.4,199.2,2907.833333,7642269,17.07,6.833333333,3.413333333,95.336,3.75,27.71,67.32,95.03,4.7,62.8,26.4,22.64,26.6,26.6,73.5,26.19,104.64,5.775,4.13,13.28,0,8,61.1,9.56,85.38,26.5
22341,4055.3,97,2652.7,14.35,60.935,24.254,25.34214,-0.57,-0.24,4.36,4.6,59.6,10.59,8.42,0.11,89.9,4324.9,391.4,3239.6,6403026,37.88,25.25,12.63,96.165,1.03,30.62,64.62,95.24,3.8,60.1,58.5,24.42,0,31.1,60,11.6,100.29,10.195,4.59,17.125,0,6.2,71.6,25.3,287.88,25.7
22342,2665.7,95.8,682.7,16.21,62.243,21.1,25.59369,3.85,0.32,5.88,5.56,60.54,10,7.07,0.34,60.13333333,3893.1,373.9,3749.333333,10334060.33,18.73,12.48333333,6.246666667,96.828,2,33.7,59.84,93.54,3.2,59,57.4,23.88,0,23.6,56.4,14.36,92.5,5.67,1.945,21.26,0,4.7,59.1,12.48,161.16,11.2
22344,442.3,102.6,589.8,12.192,61.184,26.117,28.36892,-5.49,-0.86,5.17,6.03,54.2,10.65,8.98,1.75,32.98333333,2103,104.1,2977.7,5358742.333,11.16166667,6.695,2.233333333,96.981,4.15,23.58,71.93,95.52,3,41,48.3,26.49,0,51.3,74.3,19.12,118.13,7.18,3.945,0,0,10.3,35.9,4.44,15.64,19.6
22424,1424,104,2822,14.491,60.743,23.8,25.04111,-2.42,-0.44,2.87,3.31,56.33,8.87,6.03,0.27,98.53333333,3311.8,246,2855.933333,6552370.667,14.68666667,4.896666667,0,96.581,3.65,46.52,47.75,94.27,3.4,47.1,60.1,28.93,34.4,34.4,73.6,14.12,117.61,6.665,3.165,22.34,0,3.4,51.6,4.9,76.4,28.9
22429,150,96.6,1293.1,7.439,46.371,46.176,19.0648,-10.92,-1.56,1.97,3.53,46.98,18.35,17.72,6.39,9.566666667,872.4,29,2474.5,3952181.667,8.406666667,4.203333333,2.103333333,97.63,13.83,32.74,53.34,86.08,2.4,19.8,14.1,29.24,0,0,,,,19.05,4.73,0,0,0,83.4,0,12.62,0
22461,478.3,100.4,1020.1,12.29,56.768,30.813,23.9582,-4.67,-0.51,2.06,2.57,55.62,12.76,9.27,1.72,28.96666667,1786.8,98.6,2753.366667,4991557.333,12.89666667,7.733333333,2.58,96.922,8.68,38.69,50.81,89.5,3.1,50.6,52.1,28.2,0,54,87.4,10.12,133.89,9.445,2.265,8.095,2.7,5.4,54,2.6,25.28,17.5
23100,7286.6,112.8,2448.6,12.306,62.283,23.75,30.33252,1.4,0.32,5.77,5.45,51.15,9.58,11.34,6.31,96.76666667,10517.6,1133.2,3945.216667,617901833.7,84.42666667,40.15333333,19.89333333,95.985,0.25,23.05,70.26,93.31,4,56.6,78.2,23.76,0,9.6,47,12.71,77.98,7.955,7.165,16.73,1.76,5.2,89.3,37.32,655.78,12.7
23101,9867.9,110.3,2252,11.331,61.977,22.715,31.62807,2.93,0.45,7.11,6.66,43.54,8.51,11.16,0.35,93.73333333,6608.7,609.2,,,93.90333333,80.22333333,50.81666667,96.638,0.1,15.93,77.38,93.31,3.4,61.3,59.8,25.15,0,6.1,44,13.2,73.73,7.485,6.6,13.355,2.43,6.1,103.2,58.82,1016.06,2.7
23102,10122.3,158.1,2968.9,10.144,60.843,22.353,31.75448,6.51,0.66,8.25,7.59,41.68,7.72,11.62,0.15,100,14162.7,1878.8,,,129.7,103.76,103.76,96.193,0.1,17.61,75.99,93.6,3.8,58.7,152,26.57,0,12.8,40.8,14.69,68.33,10.035,9.66,29.47,1.28,3.8,120.4,41.5,1239.94,17.2
23103,9331.4,90.1,2504.6,11.293,60.529,27.466,29.49075,-1.33,0.12,5.08,4.97,52.75,10.81,14.53,0.34,100,5218.6,462.8,,,108.39,39.93,12.36,95.135,0.16,23.5,70.23,93.73,4.9,57.2,39.3,23.14,0,12.2,43.1,13.66,75.26,6.15,5.33,14.065,2.14,6.1,85,55.86,768.96,8.9
23104,8315.6,104.9,1827,11.77,63.063,23.616,30.82534,2.83,0.9,6.11,5.21,48.9,8.94,11.03,0.35,100,9532.4,1031.3,,,98.53,39.04,22.31,96.259,0.15,23.96,69.8,93.76,3.7,54.3,65.1,25.44,0,13.4,46.3,13.71,77.13,8.425,6.315,18.445,1.34,4,77.8,33.5,657.02,14.2
23105,8172.1,172.1,2692.1,9.682,62.076,27.111,33.58102,-2.17,0.41,6.58,6.17,42.16,8.76,13.82,0.32,100,22710,2720.5,,,92.02,49.08,24.54,95.371,0.21,20.32,71.22,91.54,4.6,48.3,171.1,25.08,0,7.5,37.4,14.92,75.8,13.085,11.785,27.025,1.5,6.8,145.6,55.2,1225.76,8.3
23106,8870.3,364,6689.7,6.882,68.387,20.284,40.14587,6.19,0.94,11.32,10.38,27.4,4.77,10.8,0.18,100,13991.9,1768.5,,,117.27,42.64,21.32,95.648,0.07,14.45,71.1,85.55,4.4,35.5,562.6,29.36,0,12,28.3,15.76,55.98,35.915,56.695,60.695,4.81,13.2,282.4,110.88,2526.66,11.9
23107,9969.3,117.2,3030.7,10.93,63.859,22.966,35.29865,1.55,0.72,7.11,6.39,42.34,8.47,10.91,0.21,98.5,4908.2,489.1,,,120.63,74.23333333,55.67666667,96.674,0.11,16.64,76.87,93.51,3.3,60.6,68.5,25.39,0,9.3,45.1,12.93,75.67,7.765,5.555,19.13,0.93,6.5,104.5,63.12,1056.22,12.2
23108,9457.5,102.8,1419,12.095,61.485,25.624,29.6137,0.28,0.46,5.77,5.31,52.61,10.52,12.79,0.22,99.5,6144.7,569.3,,,98.50666667,62.68666667,62.68666667,96.591,0.17,21.6,72.82,94.42,3.4,62.8,56,25.53,0,9.5,55,12.26,88.07,6.72,4.685,14.715,0.475,7.6,84.5,69.88,818.7,11.1
23109,8036,134.5,2009.3,10.066,60.472,25.375,31.3675,1.82,0.41,6.42,6.01,45.12,8.71,11.86,0.16,100,9728.8,1115.2,,,85.37,48.78,12.2,95.177,0.13,22.9,72.15,95.05,4.8,61.7,118.6,23.39,0,15.2,46.2,12.39,74.52,9.02,8.21,13.66,2.28,7.6,89.5,61,746.34,23.9
23110,6879.5,88,2179.9,12.88,62.356,23.67,29.84505,-0.56,-0.19,4.63,4.82,54.74,9.74,10.76,0.62,100,5904.8,576.7,,,74.95,34.35,9.37,95.896,0.36,25.62,67.31,92.94,4.1,54.4,34.8,24.82,0,9.1,43.2,12.33,78.47,5.865,4.14,16.34,0.91,5.4,56.3,37.5,380.4,13.4
